LCLid,tstp,energy(kWh/hh)
MAC000246,2012-10-20 15:30:00.0000000, 0.37 
MAC000246,2012-10-20 16:00:00.0000000, 0.272 
MAC000246,2012-10-20 16:30:00.0000000, 0.263 
MAC000246,2012-10-20 17:00:00.0000000, 0.401 
MAC000246,2012-10-20 17:30:00.0000000, 0.514 
MAC000246,2012-10-20 18:00:00.0000000, 0.842 
MAC000246,2012-10-20 18:30:00.0000000, 2.1070001 
MAC000246,2012-10-20 19:00:00.0000000, 1.515 
MAC000246,2012-10-20 19:30:00.0000000, 0.593 
MAC000246,2012-10-20 20:00:00.0000000, 0.089 
MAC000246,2012-10-20 20:30:00.0000000, 0.122 
MAC000246,2012-10-20 21:00:00.0000000, 0.13 
MAC000246,2012-10-20 21:30:00.0000000, 0.114 
MAC000246,2012-10-20 22:00:00.0000000, 0.126 
MAC000246,2012-10-20 22:30:00.0000000, 0.087 
MAC000246,2012-10-20 23:00:00.0000000, 0.115 
MAC000246,2012-10-20 23:30:00.0000000, 0.125 
MAC000246,2012-10-21 00:00:00.0000000, 0.111 
MAC000246,2012-10-21 00:30:00.0000000, 1.37 
MAC000246,2012-10-21 01:00:00.0000000, 0.602 
MAC000246,2012-10-21 01:30:00.0000000, 0.984 
MAC000246,2012-10-21 02:00:00.0000000, 0.772 
MAC000246,2012-10-21 02:30:00.0000000, 0.154 
MAC000246,2012-10-21 03:00:00.0000000, 0.14 
MAC000246,2012-10-21 03:30:00.0000000, 0.113 
MAC000246,2012-10-21 04:00:00.0000000, 0.148 
MAC000246,2012-10-21 04:30:00.0000000, 0.082 
MAC000246,2012-10-21 05:00:00.0000000, 0.034 
MAC000246,2012-10-21 05:30:00.0000000, 0.079 
MAC000246,2012-10-21 06:00:00.0000000, 0.066 
MAC000246,2012-10-21 06:30:00.0000000, 0.096 
MAC000246,2012-10-21 07:00:00.0000000, 0.06 
MAC000246,2012-10-21 07:30:00.0000000, 0.044 
MAC000246,2012-10-21 08:00:00.0000000, 0.036 
MAC000246,2012-10-21 08:30:00.0000000, 0.029 
MAC000246,2012-10-21 09:00:00.0000000, 0.079 
MAC000246,2012-10-21 09:30:00.0000000, 0.424 
MAC000246,2012-10-21 10:00:00.0000000, 0.304 
MAC000246,2012-10-21 10:30:00.0000000, 0.091 
MAC000246,2012-10-21 11:00:00.0000000, 0.572 
MAC000246,2012-10-21 11:30:00.0000000, 1.397 
MAC000246,2012-10-21 12:00:00.0000000, 0.458 
MAC000246,2012-10-21 12:30:00.0000000, 1.317 
MAC000246,2012-10-21 13:00:00.0000000, 0.668 
MAC000246,2012-10-21 13:30:00.0000000, 0.998 
MAC000246,2012-10-21 14:00:00.0000000, 0.415 
MAC000246,2012-10-21 14:30:00.0000000, 0.241 
MAC000246,2012-10-21 15:00:00.0000000, 0.278 
MAC000246,2012-10-21 15:30:00.0000000, 0.296 
MAC000246,2012-10-21 16:00:00.0000000, 0.35 
MAC000246,2012-10-21 16:30:00.0000000, 0.34 
MAC000246,2012-10-21 17:00:00.0000000, 0.406 
MAC000246,2012-10-21 17:30:00.0000000, 1.405 
MAC000246,2012-10-21 18:00:00.0000000, 0.782 
MAC000246,2012-10-21 18:30:00.0000000, 0.505 
MAC000246,2012-10-21 19:00:00.0000000, 1.476 
MAC000246,2012-10-21 19:30:00.0000000, 1.082 
MAC000246,2012-10-21 20:00:00.0000000, 0.761 
MAC000246,2012-10-21 20:30:00.0000000, 1.777 
MAC000246,2012-10-21 21:00:00.0000000, 2.7609999 
MAC000246,2012-10-21 21:30:00.0000000, 2.5439999 
MAC000246,2012-10-21 22:00:00.0000000, 1.098 
MAC000246,2012-10-21 22:30:00.0000000, 1.351 
MAC000246,2012-10-21 23:00:00.0000000, 0.385 
MAC000246,2012-10-21 23:30:00.0000000, 1.135 
MAC000246,2012-10-22 00:00:00.0000000, 0.916 
MAC000246,2012-10-22 00:30:00.0000000, 0.708 
MAC000246,2012-10-22 01:00:00.0000000, 0.12 
MAC000246,2012-10-22 01:30:00.0000000, 0.064 
MAC000246,2012-10-22 02:00:00.0000000, 0.054 
MAC000246,2012-10-22 02:30:00.0000000, 0.044 
MAC000246,2012-10-22 03:00:00.0000000, 0.059 
MAC000246,2012-10-22 03:30:00.0000000, 0.044 
MAC000246,2012-10-22 04:00:00.0000000, 0.076 
MAC000246,2012-10-22 04:30:00.0000000, 0.064 
MAC000246,2012-10-22 05:00:00.0000000, 0.034 
MAC000246,2012-10-22 05:30:00.0000000, 0.091 
MAC000246,2012-10-22 06:00:00.0000000, 0.545 
MAC000246,2012-10-22 06:30:00.0000000, 0.349 
MAC000246,2012-10-22 07:00:00.0000000, 0.454 
MAC000246,2012-10-22 07:30:00.0000000, 0.22 
MAC000246,2012-10-22 08:00:00.0000000, 0.123 
MAC000246,2012-10-22 08:30:00.0000000, 0.094 
MAC000246,2012-10-22 09:00:00.0000000, 0.12 
MAC000246,2012-10-22 09:30:00.0000000, 0.119 
MAC000246,2012-10-22 10:00:00.0000000, 0.132 
MAC000246,2012-10-22 10:30:00.0000000, 0.112 
MAC000246,2012-10-22 11:00:00.0000000, 0.09 
MAC000246,2012-10-22 11:30:00.0000000, 0.129 
MAC000246,2012-10-22 12:00:00.0000000, 0.106 
MAC000246,2012-10-22 12:30:00.0000000, 0.145 
MAC000246,2012-10-22 13:00:00.0000000, 0.119 
MAC000246,2012-10-22 13:30:00.0000000, 0.155 
MAC000246,2012-10-22 14:00:00.0000000, 0.162 
MAC000246,2012-10-22 14:30:00.0000000, 0.134 
MAC000246,2012-10-22 15:00:00.0000000, 0.172 
MAC000246,2012-10-22 15:30:00.0000000, 0.141 
MAC000246,2012-10-22 16:00:00.0000000, 0.358 
MAC000246,2012-10-22 16:30:00.0000000, 0.56 
MAC000246,2012-10-22 17:00:00.0000000, 0.451 
MAC000246,2012-10-22 17:30:00.0000000, 0.397 
MAC000246,2012-10-22 18:00:00.0000000, 0.406 
MAC000246,2012-10-22 18:30:00.0000000, 0.738 
MAC000246,2012-10-22 19:00:00.0000000, 1.044 
MAC000246,2012-10-22 19:30:00.0000000, 1.7819999 
MAC000246,2012-10-22 20:00:00.0000000, 1.5369999 
MAC000246,2012-10-22 20:30:00.0000000, 1.0319999 
MAC000246,2012-10-22 21:00:00.0000000, 0.831 
MAC000246,2012-10-22 21:30:00.0000000, 1.467 
MAC000246,2012-10-22 22:00:00.0000000, 1.205 
MAC000246,2012-10-22 22:30:00.0000000, 1.6720001 
MAC000246,2012-10-22 23:00:00.0000000, 0.55 
MAC000246,2012-10-22 23:30:00.0000000, 0.318 
MAC000246,2012-10-23 00:00:00.0000000, 1.11 
MAC000246,2012-10-23 00:30:00.0000000, 0.847 
MAC000246,2012-10-23 01:00:00.0000000, 0.453 
MAC000246,2012-10-23 01:30:00.0000000, 0.066 
MAC000246,2012-10-23 02:00:00.0000000, 0.077 
MAC000246,2012-10-23 02:30:00.0000000, 0.049 
MAC000246,2012-10-23 03:00:00.0000000, 0.046 
MAC000246,2012-10-23 03:30:00.0000000, 0.052 
MAC000246,2012-10-23 04:00:00.0000000, 0.04 
MAC000246,2012-10-23 04:30:00.0000000, 0.042 
MAC000246,2012-10-23 05:00:00.0000000, 0.063 
MAC000246,2012-10-23 05:30:00.0000000, 0.116 
MAC000246,2012-10-23 06:00:00.0000000, 0.081 
MAC000246,2012-10-23 06:30:00.0000000, 0.807 
MAC000246,2012-10-23 07:00:00.0000000, 0.684 
MAC000246,2012-10-23 07:30:00.0000000, 0.297 
MAC000246,2012-10-23 08:00:00.0000000, 0.801 
MAC000246,2012-10-23 08:30:00.0000000, 0.954 
MAC000246,2012-10-23 09:00:00.0000000, 0.321 
MAC000246,2012-10-23 09:30:00.0000000, 0.255 
MAC000246,2012-10-23 10:00:00.0000000, 0.396 
MAC000246,2012-10-23 10:30:00.0000000, 0.733 
MAC000246,2012-10-23 11:00:00.0000000, 0.995 
MAC000246,2012-10-23 11:30:00.0000000, 0.674 
MAC000246,2012-10-23 12:00:00.0000000, 0.557 
MAC000246,2012-10-23 12:30:00.0000000, 0.102 
MAC000246,2012-10-23 13:00:00.0000000, 0.089 
MAC000246,2012-10-23 13:30:00.0000000, 0.1 
MAC000246,2012-10-23 14:00:00.0000000, 0.087 
MAC000246,2012-10-23 14:30:00.0000000, 0.058 
MAC000246,2012-10-23 15:00:00.0000000, 0.098 
MAC000246,2012-10-23 15:30:00.0000000, 0.09 
MAC000246,2012-10-23 16:00:00.0000000, 1.245 
MAC000246,2012-10-23 16:30:00.0000000, 1.539 
MAC000246,2012-10-23 17:00:00.0000000, 1.696 
MAC000246,2012-10-23 17:30:00.0000000, 1.1289999 
MAC000246,2012-10-23 18:00:00.0000000, 1.7640001 
MAC000246,2012-10-23 18:30:00.0000000, 0.937 
MAC000246,2012-10-23 19:00:00.0000000, 0.695 
MAC000246,2012-10-23 19:30:00.0000000, 1.12 
MAC000246,2012-10-23 20:00:00.0000000, 1.438 
MAC000246,2012-10-23 20:30:00.0000000, 1.188 
MAC000246,2012-10-23 21:00:00.0000000, 1.258 
MAC000246,2012-10-23 21:30:00.0000000, 1.37 
MAC000246,2012-10-23 22:00:00.0000000, 0.879 
MAC000246,2012-10-23 22:30:00.0000000, 0.99 
MAC000246,2012-10-23 23:00:00.0000000, 0.732 
MAC000246,2012-10-23 23:30:00.0000000, 0.171 
MAC000246,2012-10-24 00:00:00.0000000, 0.063 
MAC000246,2012-10-24 00:30:00.0000000, 0.026 
MAC000246,2012-10-24 01:00:00.0000000, 0.076 
MAC000246,2012-10-24 01:30:00.0000000, 0.061 
MAC000246,2012-10-24 02:00:00.0000000, 0.073 
MAC000246,2012-10-24 02:30:00.0000000, 0.039 
MAC000246,2012-10-24 03:00:00.0000000, 0.021 
MAC000246,2012-10-24 03:30:00.0000000, 0.06 
MAC000246,2012-10-24 04:00:00.0000000, 0.026 
MAC000246,2012-10-24 04:30:00.0000000, 0.079 
MAC000246,2012-10-24 05:00:00.0000000, 0.043 
MAC000246,2012-10-24 05:30:00.0000000, 0.099 
MAC000246,2012-10-24 06:00:00.0000000, 0.52 
MAC000246,2012-10-24 06:30:00.0000000, 0.418 
MAC000246,2012-10-24 07:00:00.0000000, 0.786 
MAC000246,2012-10-24 07:30:00.0000000, 0.194 
MAC000246,2012-10-24 08:00:00.0000000, 0.082 
MAC000246,2012-10-24 08:30:00.0000000, 0.142 
MAC000246,2012-10-24 09:00:00.0000000, 0.11 
MAC000246,2012-10-24 09:30:00.0000000, 0.155 
MAC000246,2012-10-24 10:00:00.0000000, 0.1 
MAC000246,2012-10-24 10:30:00.0000000, 0.096 
MAC000246,2012-10-24 11:00:00.0000000, 0.104 
MAC000246,2012-10-24 11:30:00.0000000, 0.091 
MAC000246,2012-10-24 12:00:00.0000000, 0.129 
MAC000246,2012-10-24 12:30:00.0000000, 0.115 
MAC000246,2012-10-24 13:00:00.0000000, 0.118 
MAC000246,2012-10-24 13:30:00.0000000, 0.099 
MAC000246,2012-10-24 14:00:00.0000000, 0.093 
MAC000246,2012-10-24 14:30:00.0000000, 0.109 
MAC000246,2012-10-24 15:00:00.0000000, 0.098 
MAC000246,2012-10-24 15:30:00.0000000, 0.129 
MAC000246,2012-10-24 16:00:00.0000000, 0.146 
MAC000246,2012-10-24 16:30:00.0000000, 0.278 
MAC000246,2012-10-24 17:00:00.0000000, 0.329 
MAC000246,2012-10-24 17:30:00.0000000, 0.417 
MAC000246,2012-10-24 18:00:00.0000000, 0.424 
MAC000246,2012-10-24 18:30:00.0000000, 0.37 
MAC000246,2012-10-24 19:00:00.0000000, 0.434 
MAC000246,2012-10-24 19:30:00.0000000, 0.186 
MAC000246,2012-10-24 20:00:00.0000000, 0.111 
MAC000246,2012-10-24 20:30:00.0000000, 0.412 
MAC000246,2012-10-24 21:00:00.0000000, 0.364 
MAC000246,2012-10-24 21:30:00.0000000, 0.503 
MAC000246,2012-10-24 22:00:00.0000000, 0.784 
MAC000246,2012-10-24 22:30:00.0000000, 1.973 
MAC000246,2012-10-24 23:00:00.0000000, 1.2869999 
MAC000246,2012-10-24 23:30:00.0000000, 0.394 
MAC000246,2012-10-25 00:00:00.0000000, 0.166 
MAC000246,2012-10-25 00:30:00.0000000, 0.972 
MAC000246,2012-10-25 01:00:00.0000000, 0.95 
MAC000246,2012-10-25 01:30:00.0000000, 0.791 
MAC000246,2012-10-25 02:00:00.0000000, 0.32 
MAC000246,2012-10-25 02:30:00.0000000, 0.061 
MAC000246,2012-10-25 03:00:00.0000000, 0.024 
MAC000246,2012-10-25 03:30:00.0000000, 0.062 
MAC000246,2012-10-25 04:00:00.0000000, 0.03 
MAC000246,2012-10-25 04:30:00.0000000, 0.059 
MAC000246,2012-10-25 05:00:00.0000000, 0.079 
MAC000246,2012-10-25 05:30:00.0000000, 0.07 
MAC000246,2012-10-25 06:00:00.0000000, 0.094 
MAC000246,2012-10-25 06:30:00.0000000, 0.836 
MAC000246,2012-10-25 07:00:00.0000000, 0.615 
MAC000246,2012-10-25 07:30:00.0000000, 1.114 
MAC000246,2012-10-25 08:00:00.0000000, 1.063 
MAC000246,2012-10-25 08:30:00.0000000, 1.041 
MAC000246,2012-10-25 09:00:00.0000000, 1.025 
MAC000246,2012-10-25 09:30:00.0000000, 0.734 
MAC000246,2012-10-25 10:00:00.0000000, 0.468 
MAC000246,2012-10-25 10:30:00.0000000, 0.686 
MAC000246,2012-10-25 11:00:00.0000000, 0.199 
MAC000246,2012-10-25 11:30:00.0000000, 0.2 
MAC000246,2012-10-25 12:00:00.0000000, 0.435 
MAC000246,2012-10-25 12:30:00.0000000, 0.019 
MAC000246,2012-10-25 13:00:00.0000000, 0.053 
MAC000246,2012-10-25 13:30:00.0000000, 0.041 
MAC000246,2012-10-25 14:00:00.0000000, 0.064 
MAC000246,2012-10-25 14:30:00.0000000, 0.054 
MAC000246,2012-10-25 15:00:00.0000000, 0.03 
MAC000246,2012-10-25 15:30:00.0000000, 0.043 
MAC000246,2012-10-25 16:00:00.0000000, 0.19 
MAC000246,2012-10-25 16:30:00.0000000, 0.359 
MAC000246,2012-10-25 17:00:00.0000000, 0.319 
MAC000246,2012-10-25 17:30:00.0000000, 0.286 
MAC000246,2012-10-25 18:00:00.0000000, 1.3789999 
MAC000246,2012-10-25 18:30:00.0000000, 1.405 
MAC000246,2012-10-25 19:00:00.0000000, 2.1700001 
MAC000246,2012-10-25 19:30:00.0000000, 1.247 
MAC000246,2012-10-25 20:00:00.0000000, 1.747 
MAC000246,2012-10-25 20:30:00.0000000, 1.2079999 
MAC000246,2012-10-25 21:00:00.0000000, 1.257 
MAC000246,2012-10-25 21:30:00.0000000, 0.491 
MAC000246,2012-10-25 22:00:00.0000000, 0.449 
MAC000246,2012-10-25 22:30:00.0000000, 0.789 
MAC000246,2012-10-25 23:00:00.0000000, 1.227 
MAC000246,2012-10-25 23:30:00.0000000, 0.95 
MAC000246,2012-10-26 00:00:00.0000000, 0.513 
MAC000246,2012-10-26 00:30:00.0000000, 0.101 
MAC000246,2012-10-26 01:00:00.0000000, 0.111 
MAC000246,2012-10-26 01:30:00.0000000, 0.059 
MAC000246,2012-10-26 02:00:00.0000000, 0.096 
MAC000246,2012-10-26 02:30:00.0000000, 0.066 
MAC000246,2012-10-26 03:00:00.0000000, 0.028 
MAC000246,2012-10-26 03:30:00.0000000, 0.083 
MAC000246,2012-10-26 04:00:00.0000000, 0.036 
MAC000246,2012-10-26 04:30:00.0000000, 0.053 
MAC000246,2012-10-26 05:00:00.0000000, 0.027 
MAC000246,2012-10-26 05:30:00.0000000, 0.068 
MAC000246,2012-10-26 06:00:00.0000000, 0.117 
MAC000246,2012-10-26 06:30:00.0000000, 0.388 
MAC000246,2012-10-26 07:00:00.0000000, 0.341 
MAC000246,2012-10-26 07:30:00.0000000, 0.491 
MAC000246,2012-10-26 08:00:00.0000000, 0.221 
MAC000246,2012-10-26 08:30:00.0000000, 0.091 
MAC000246,2012-10-26 09:00:00.0000000, 0.048 
MAC000246,2012-10-26 09:30:00.0000000, 0.096 
MAC000246,2012-10-26 10:00:00.0000000, 0.046 
MAC000246,2012-10-26 10:30:00.0000000, 0.047 
MAC000246,2012-10-26 11:00:00.0000000, 0.067 
MAC000246,2012-10-26 11:30:00.0000000, 0.035 
MAC000246,2012-10-26 12:00:00.0000000, 0.1 
MAC000246,2012-10-26 12:30:00.0000000, 0.054 
MAC000246,2012-10-26 13:00:00.0000000, 0.056 
MAC000246,2012-10-26 13:30:00.0000000, 0.175 
MAC000246,2012-10-26 14:00:00.0000000, 0.288 
MAC000246,2012-10-26 14:30:00.0000000, 0.34 
MAC000246,2012-10-26 15:00:00.0000000, 0.12 
MAC000246,2012-10-26 15:30:00.0000000, 0.08 
MAC000246,2012-10-26 16:00:00.0000000, 0.067 
MAC000246,2012-10-26 16:30:00.0000000, 0.072 
MAC000246,2012-10-26 17:00:00.0000000, 0.083 
MAC000246,2012-10-26 17:30:00.0000000, 0.079 
MAC000246,2012-10-26 18:00:00.0000000, 0.091 
MAC000246,2012-10-26 18:30:00.0000000, 0.072 
MAC000246,2012-10-26 19:00:00.0000000, 0.063 
MAC000246,2012-10-26 19:30:00.0000000, 0.212 
MAC000246,2012-10-26 20:00:00.0000000, 0.269 
MAC000246,2012-10-26 20:30:00.0000000, 0.305 
MAC000246,2012-10-26 21:00:00.0000000, 0.276 
MAC000246,2012-10-26 21:30:00.0000000, 0.262 
MAC000246,2012-10-26 22:00:00.0000000, 0.289 
MAC000246,2012-10-26 22:30:00.0000000, 0.447 
MAC000246,2012-10-26 23:00:00.0000000, 0.378 
MAC000246,2012-10-26 23:30:00.0000000, 0.424 
MAC000246,2012-10-27 00:00:00.0000000, 0.31 
MAC000246,2012-10-27 00:30:00.0000000, 1.0470001 
MAC000246,2012-10-27 01:00:00.0000000, 1.221 
MAC000246,2012-10-27 01:30:00.0000000, 0.898 
MAC000246,2012-10-27 02:00:00.0000000, 0.373 
MAC000246,2012-10-27 02:30:00.0000000, 0.18 
MAC000246,2012-10-27 03:00:00.0000000, 0.068 
MAC000246,2012-10-27 03:30:00.0000000, 0.069 
MAC000246,2012-10-27 04:00:00.0000000, 0.073 
MAC000246,2012-10-27 04:30:00.0000000, 0.054 
MAC000246,2012-10-27 05:00:00.0000000, 0.097 
MAC000246,2012-10-27 05:30:00.0000000, 0.069 
MAC000246,2012-10-27 06:00:00.0000000, 0.103 
MAC000246,2012-10-27 06:30:00.0000000, 0.095 
MAC000246,2012-10-27 07:00:00.0000000, 0.036 
MAC000246,2012-10-27 07:30:00.0000000, 0.076 
MAC000246,2012-10-27 08:00:00.0000000, 0.042 
MAC000246,2012-10-27 08:30:00.0000000, 0.04 
MAC000246,2012-10-27 09:00:00.0000000, 0.155 
MAC000246,2012-10-27 09:30:00.0000000, 0.509 
MAC000246,2012-10-27 10:00:00.0000000, 0.209 
MAC000246,2012-10-27 10:30:00.0000000, 1.3940001 
MAC000246,2012-10-27 11:00:00.0000000, 1.059 
MAC000246,2012-10-27 11:30:00.0000000, 0.818 
MAC000246,2012-10-27 12:00:00.0000000, 0.649 
MAC000246,2012-10-27 12:30:00.0000000, 1.286 
MAC000246,2012-10-27 13:00:00.0000000, 0.999 
MAC000246,2012-10-27 13:30:00.0000000, 0.52 
MAC000246,2012-10-27 14:00:00.0000000, 0.449 
MAC000246,2012-10-27 14:30:00.0000000, 0.548 
MAC000246,2012-10-27 15:00:00.0000000, 0.476 
MAC000246,2012-10-27 15:30:00.0000000, 0.43 
MAC000246,2012-10-27 16:00:00.0000000, 0.398 
MAC000246,2012-10-27 16:30:00.0000000, 0.408 
MAC000246,2012-10-27 17:00:00.0000000, 0.572 
MAC000246,2012-10-27 17:30:00.0000000, 0.569 
MAC000246,2012-10-27 18:00:00.0000000, 0.535 
MAC000246,2012-10-27 18:30:00.0000000, 1.6619999 
MAC000246,2012-10-27 19:00:00.0000000, 1.526 
MAC000246,2012-10-27 19:30:00.0000000, 0.872 
MAC000246,2012-10-27 20:00:00.0000000, 0.484 
MAC000246,2012-10-27 20:30:00.0000000, 0.637 
MAC000246,2012-10-27 21:00:00.0000000, 0.651 
MAC000246,2012-10-27 21:30:00.0000000, 0.691 
MAC000246,2012-10-27 22:00:00.0000000, 1.513 
MAC000246,2012-10-27 22:30:00.0000000, 1.027 
MAC000246,2012-10-27 23:00:00.0000000, 0.404 
MAC000246,2012-10-27 23:30:00.0000000, 0.132 
MAC000246,2012-10-28 00:00:00.0000000, 0.077 
MAC000246,2012-10-28 00:30:00.0000000, 0.062 
MAC000246,2012-10-28 01:00:00.0000000, 0.037 
MAC000246,2012-10-28 01:30:00.0000000, 0.08 
MAC000246,2012-10-28 02:00:00.0000000, 0.085 
MAC000246,2012-10-28 02:30:00.0000000, 0.05 
MAC000246,2012-10-28 03:00:00.0000000, 0.051 
MAC000246,2012-10-28 03:30:00.0000000, 0.062 
MAC000246,2012-10-28 04:00:00.0000000, 0.067 
MAC000246,2012-10-28 04:30:00.0000000, 0.091 
MAC000246,2012-10-28 05:00:00.0000000, 0.043 
MAC000246,2012-10-28 05:30:00.0000000, 0.072 
MAC000246,2012-10-28 06:00:00.0000000, 0.081 
MAC000246,2012-10-28 06:30:00.0000000, 0.067 
MAC000246,2012-10-28 07:00:00.0000000, 0.071 
MAC000246,2012-10-28 07:30:00.0000000, 0.037 
MAC000246,2012-10-28 08:00:00.0000000, 0.027 
MAC000246,2012-10-28 08:30:00.0000000, 0.19 
MAC000246,2012-10-28 09:00:00.0000000, 0.791 
MAC000246,2012-10-28 09:30:00.0000000, 0.707 
MAC000246,2012-10-28 10:00:00.0000000, 1.298 
MAC000246,2012-10-28 10:30:00.0000000, 1.031 
MAC000246,2012-10-28 11:00:00.0000000, 0.76 
MAC000246,2012-10-28 11:30:00.0000000, 0.161 
MAC000246,2012-10-28 12:00:00.0000000, 0.21 
MAC000246,2012-10-28 12:30:00.0000000, 0.443 
MAC000246,2012-10-28 13:00:00.0000000, 0.513 
MAC000246,2012-10-28 13:30:00.0000000, 0.144 
MAC000246,2012-10-28 14:00:00.0000000, 0.108 
MAC000246,2012-10-28 14:30:00.0000000, 0.104 
MAC000246,2012-10-28 15:00:00.0000000, 0.126 
MAC000246,2012-10-28 15:30:00.0000000, 0.13 
MAC000246,2012-10-28 16:00:00.0000000, 0.122 
MAC000246,2012-10-28 16:30:00.0000000, 0.104 
MAC000246,2012-10-28 17:00:00.0000000, 0.599 
MAC000246,2012-10-28 17:30:00.0000000, 0.972 
MAC000246,2012-10-28 18:00:00.0000000, 0.86 
MAC000246,2012-10-28 18:30:00.0000000, 1.432 
MAC000246,2012-10-28 19:00:00.0000000, 1.145 
MAC000246,2012-10-28 19:30:00.0000000, 0.97 
MAC000246,2012-10-28 20:00:00.0000000, 0.571 
MAC000246,2012-10-28 20:30:00.0000000, 1.027 
MAC000246,2012-10-28 21:00:00.0000000, 1.0650001 
MAC000246,2012-10-28 21:30:00.0000000, 1.249 
MAC000246,2012-10-28 22:00:00.0000000, 1.145 
MAC000246,2012-10-28 22:30:00.0000000, 0.883 
MAC000246,2012-10-28 23:00:00.0000000, 0.477 
MAC000246,2012-10-28 23:30:00.0000000, 0.207 
MAC000246,2012-10-29 00:00:00.0000000, 0.127 
MAC000246,2012-10-29 00:30:00.0000000, 0.055 
MAC000246,2012-10-29 01:00:00.0000000, 0.043 
MAC000246,2012-10-29 01:30:00.0000000, 0.061 
MAC000246,2012-10-29 02:00:00.0000000, 0.075 
MAC000246,2012-10-29 02:30:00.0000000, 0.026 
MAC000246,2012-10-29 03:00:00.0000000, 0.039 
MAC000246,2012-10-29 03:30:00.0000000, 0.037 
MAC000246,2012-10-29 04:00:00.0000000, 0.029 
MAC000246,2012-10-29 04:30:00.0000000, 0.084 
MAC000246,2012-10-29 05:00:00.0000000, 0.06 
MAC000246,2012-10-29 05:30:00.0000000, 0.051 
MAC000246,2012-10-29 06:00:00.0000000, 0.079 
MAC000246,2012-10-29 06:30:00.0000000, 0.074 
MAC000246,2012-10-29 07:00:00.0000000, 0.244 
MAC000246,2012-10-29 07:30:00.0000000, 0.422 
MAC000246,2012-10-29 08:00:00.0000000, 0.19 
MAC000246,2012-10-29 08:30:00.0000000, 0.456 
MAC000246,2012-10-29 09:00:00.0000000, 0.076 
MAC000246,2012-10-29 09:30:00.0000000, 0.082 
MAC000246,2012-10-29 10:00:00.0000000, 0.115 
MAC000246,2012-10-29 10:30:00.0000000, 0.108 
MAC000246,2012-10-29 11:00:00.0000000, 0.214 
MAC000246,2012-10-29 11:30:00.0000000, 0.177 
MAC000246,2012-10-29 12:00:00.0000000, 0.206 
MAC000246,2012-10-29 12:30:00.0000000, 0.084 
MAC000246,2012-10-29 13:00:00.0000000, 0.104 
MAC000246,2012-10-29 13:30:00.0000000, 0.117 
MAC000246,2012-10-29 14:00:00.0000000, 0.071 
MAC000246,2012-10-29 14:30:00.0000000, 0.084 
MAC000246,2012-10-29 15:00:00.0000000, 0.077 
MAC000246,2012-10-29 15:30:00.0000000, 0.102 
MAC000246,2012-10-29 16:00:00.0000000, 0.364 
MAC000246,2012-10-29 16:30:00.0000000, 0.33 
MAC000246,2012-10-29 17:00:00.0000000, 0.315 
MAC000246,2012-10-29 17:30:00.0000000, 0.322 
MAC000246,2012-10-29 18:00:00.0000000, 0.454 
MAC000246,2012-10-29 18:30:00.0000000, 0.347 
MAC000246,2012-10-29 19:00:00.0000000, 0.234 
MAC000246,2012-10-29 19:30:00.0000000, 0.358 
MAC000246,2012-10-29 20:00:00.0000000, 1.299 
MAC000246,2012-10-29 20:30:00.0000000, 1.846 
MAC000246,2012-10-29 21:00:00.0000000, 1.5 
MAC000246,2012-10-29 21:30:00.0000000, 0.898 
MAC000246,2012-10-29 22:00:00.0000000, 1.14 
MAC000246,2012-10-29 22:30:00.0000000, 1.097 
MAC000246,2012-10-29 23:00:00.0000000, 0.477 
MAC000246,2012-10-29 23:30:00.0000000, 0.794 
MAC000246,2012-10-30 00:00:00.0000000, 0.882 
MAC000246,2012-10-30 00:30:00.0000000, 0.466 
MAC000246,2012-10-30 01:00:00.0000000, 0.091 
MAC000246,2012-10-30 01:30:00.0000000, 0.127 
MAC000246,2012-10-30 02:00:00.0000000, 0.07 
MAC000246,2012-10-30 02:30:00.0000000, 0.078 
MAC000246,2012-10-30 03:00:00.0000000, 0.05 
MAC000246,2012-10-30 03:30:00.0000000, 0.046 
MAC000246,2012-10-30 04:00:00.0000000, 0.033 
MAC000246,2012-10-30 04:30:00.0000000, 0.04 
MAC000246,2012-10-30 05:00:00.0000000, 0.031 
MAC000246,2012-10-30 05:30:00.0000000, 0.057 
MAC000246,2012-10-30 06:00:00.0000000, 0.08 
MAC000246,2012-10-30 06:30:00.0000000, 0.058 
MAC000246,2012-10-30 07:00:00.0000000, 0.102 
MAC000246,2012-10-30 07:30:00.0000000, 0.176 
MAC000246,2012-10-30 08:00:00.0000000, 0.768 
MAC000246,2012-10-30 08:30:00.0000000, 0.635 
MAC000246,2012-10-30 09:00:00.0000000, 1.191 
MAC000246,2012-10-30 09:30:00.0000000, 0.94 
MAC000246,2012-10-30 10:00:00.0000000, 0.174 
MAC000246,2012-10-30 10:30:00.0000000, 0.157 
MAC000246,2012-10-30 11:00:00.0000000, 0.109 
MAC000246,2012-10-30 11:30:00.0000000, 0.113 
MAC000246,2012-10-30 12:00:00.0000000, 0.44 
MAC000246,2012-10-30 12:30:00.0000000, 0.049 
MAC000246,2012-10-30 13:00:00.0000000, 0.063 
MAC000246,2012-10-30 13:30:00.0000000, 0.06 
MAC000246,2012-10-30 14:00:00.0000000, 0.043 
MAC000246,2012-10-30 14:30:00.0000000, 0.062 
MAC000246,2012-10-30 15:00:00.0000000, 0.047 
