,PV Park
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.12056737588652482
1638,0.5531914893617021
1639,1.1394799054373523
1640,1.6784869976359338
1641,2.2009456264775413
1642,2.3640661938534278
1643,2.189125295508274
1644,1.8534278959810875
1645,1.4728132387706856
1646,0.8699763593380615
1647,0.28368794326241137
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.1938534278959811
1662,0.8226950354609929
1663,1.6099290780141844
1664,2.061465721040189
1665,2.1134751773049647
1666,2.0732860520094563
1667,2.1229314420803784
1668,1.529550827423168
1669,1.0969267139479906
1670,0.6146572104018913
1671,0.19858156028368795
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.2576832151300236
1686,1.0236406619385343
1687,1.9219858156028369
1688,2.6288416075650116
1689,3.1773049645390072
1690,3.548463356973995
1691,3.3498817966903074
1692,2.884160756501182
1693,2.347517730496454
1694,1.4728132387706856
1695,0.5271867612293144
1696,0.0
1697,0.0
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.10401891252955082
1710,0.46808510638297873
1711,0.9101654846335697
1712,1.1843971631205674
1713,1.387706855791962
1714,1.3238770685579195
1715,1.408983451536643
1716,1.160756501182033
1717,0.851063829787234
1718,0.5815602836879432
1719,0.21513002364066194
1720,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.28132387706855794
1734,1.1560283687943262
1735,2.2293144208037825
1736,3.0803782505910164
1737,3.5366430260047284
1738,3.602836879432624
1739,3.314420803782506
1740,2.855791962174941
1741,2.24822695035461
1742,1.3687943262411348
1743,0.48699763593380613
1744,0.0
1745,0.0
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.4302600472813239
1758,1.524822695035461
1759,2.5768321513002364
1760,3.2624113475177303
1761,3.7163120567375887
1762,3.8463356973995273
1763,3.6643026004728134
1764,3.198581560283688
1765,2.600472813238771
1766,1.6288416075650118
1767,0.5839243498817966
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.22458628841607564
1782,0.7966903073286052
1783,1.5130023640661938
1784,1.9905437352245863
1785,2.3640661938534278
1786,2.58628841607565
1787,2.479905437352246
1788,2.182033096926714
1789,1.75177304964539
1790,1.0803782505910164
1791,0.3829787234042553
1792,0.0
1793,0.0
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.30023640661938533
1806,0.9787234042553191
1807,1.83451536643026
1808,2.517730496453901
1809,2.9054373522458627
1810,2.9976359338061465
1811,2.9196217494089836
1812,2.657210401891253
1813,2.2364066193853427
1814,1.3191489361702127
1815,0.4657210401891253
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.2458628841607565
1830,0.8747044917257684
1831,1.5460992907801419
1832,1.9929078014184398
1833,2.0567375886524824
1834,2.141843971631206
1835,2.1631205673758864
1836,1.9361702127659575
1837,1.6288416075650118
1838,1.2671394799054374
1839,0.5130023640661938
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.4515366430260047
1854,1.342789598108747
1855,2.219858156028369
1856,2.817966903073286
1857,3.215130023640662
1858,3.4444444444444446
1859,2.9196217494089836
1860,2.397163120567376
1861,1.6288416075650118
1862,0.9952718676122931
1863,0.34988179669030733
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.45390070921985815
1878,1.5106382978723405
1879,2.4988179669030735
1880,3.2884160756501184
1881,2.817966903073286
1882,3.6430260047281324
1883,3.789598108747045
1884,3.182033096926714
1885,2.5839243498817965
1886,1.706855791962175
1887,0.6926713947990544
1888,0.0
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.7281323877068558
1902,2.0969267139479904
1903,3.2505910165484635
1904,4.078014184397163
1905,4.534278959810875
1906,4.702127659574468
1907,4.560283687943262
1908,4.137115839243499
1909,3.392434988179669
1910,2.271867612293144
1911,0.9243498817966903
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.6619385342789598
1926,1.6595744680851063
1927,2.392434988179669
1928,2.7635933806146573
1929,2.5721040189125297
1930,1.9408983451536643
1931,1.3664302600472813
1932,1.2765957446808511
1933,0.9219858156028369
1934,0.7777777777777778
1935,0.37115839243498816
1936,0.0
1937,0.0
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.1347517730496454
1950,0.5460992907801419
1951,1.0
1952,1.3002364066193854
1953,1.4066193853427895
1954,1.4657210401891252
1955,1.4609929078014185
1956,1.3451536643026005
1957,1.016548463356974
1958,0.5839243498817966
1959,0.2198581560283688
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.19621749408983452
1974,0.7163120567375887
1975,1.2742316784869976
1976,1.6099290780141844
1977,1.8321513002364067
1978,2.0047281323877066
1979,2.0023640661938535
1980,1.8959810874704492
1981,1.4775413711583925
1982,0.91725768321513
1983,0.35697399527186763
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.12293144208037825
1998,0.2789598108747045
1999,0.425531914893617
2000,0.6170212765957447
2001,0.7730496453900709
2002,0.8226950354609929
2003,0.7635933806146572
2004,0.6666666666666666
2005,0.475177304964539
2006,0.30969267139479906
2007,0.13238770685579196
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.14893617021276595
2022,0.3546099290780142
2023,0.541371158392435
2024,0.7919621749408984
2025,0.8014184397163121
2026,0.5839243498817966
2027,0.475177304964539
2028,0.36879432624113473
2029,0.23404255319148937
2030,0.13002364066193853
2031,0.030732860520094562
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.08274231678486997
2046,0.24349881796690306
2047,0.5153664302600472
2048,0.7943262411347518
2049,1.0141843971631206
2050,1.260047281323877
2051,1.4302600472813238
2052,1.3569739952718676
2053,1.3120567375886525
2054,0.9456264775413712
2055,0.3475177304964539
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.3664302600472813
2070,1.0614657210401892
2071,1.7777777777777777
2072,2.234042553191489
2073,2.5460992907801416
2074,2.652482269503546
2075,2.513002364066194
2076,2.127659574468085
2077,1.6193853427895981
2078,1.0
2079,0.3900709219858156
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.1126872340425532
2091,0.225374231678487
2092,0.3380614657210402
2093,0.9030732860520094
2094,1.6382978723404256
2095,2.326241134751773
2096,2.796690307328605
2097,2.962174940898345
2098,2.7990543735224587
2099,2.4231678486997636
2100,1.9148936170212767
2101,1.2955082742316786
2102,0.0
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.061465721040189124
2117,0.8250591016548463
2118,2.0921985815602837
2119,3.106382978723404
2120,3.8817966903073287
2121,4.264775413711584
2122,4.373522458628842
2123,3.9574468085106385
2124,3.193853427895981
2125,2.1796690307328603
2126,1.0283687943262412
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.03546099290780142
2141,0.5933806146572104
2142,1.7754137115839244
2143,3.08274231678487
2144,3.858156028368794
2145,4.174940898345153
2146,4.347517730496454
2147,4.278959810874705
2148,4.004728132387707
2149,3.286052009456265
2150,2.2293144208037825
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.07328605200945626
2165,0.8699763593380615
2166,2.0472813238770686
2167,2.9574468085106385
2168,3.5673758865248226
2169,3.938534278959811
2170,4.052009456264775
2171,3.9290780141843973
2172,3.5106382978723403
2173,2.765957446808511
2174,1.851063829787234
2175,0.8156028368794326
2176,0.09219858156028368
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.08037825059101655
2189,0.8983451536643026
2190,2.137115839243499
2191,3.226950354609929
2192,4.0189125295508275
2193,4.4822695035460995
2194,4.624113475177305
2195,4.390070921985815
2196,3.99290780141844
2197,3.2624113475177303
2198,2.1513002364066196
2199,0.9243498817966903
2200,0.12529550827423167
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.10401891252955082
2213,0.8297872340425532
2214,2.0472813238770686
2215,2.976359338061466
2216,3.4988179669030735
2217,3.765957446808511
2218,3.8274231678487
2219,3.5839243498817965
2220,3.0307328605200947
2221,2.347517730496454
2222,1.6832151300236406
2223,0.7730496453900709
2224,0.1016548463356974
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.09219858156028368
2237,0.8085106382978723
2238,1.8250591016548463
2239,2.706855791962175
2240,3.4231678486997636
2241,3.84160756501182
2242,3.900709219858156
2243,3.6359338061465722
2244,3.182033096926714
2245,2.33096926713948
2246,1.3522458628841607
2247,0.6335697399527187
2248,0.1016548463356974
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0425531914893617
2261,0.31678486997635935
2262,0.640661938534279
2263,1.148936170212766
2264,1.6926713947990544
2265,1.541371158392435
2266,1.624113475177305
2267,1.4184397163120568
2268,1.198581560283688
2269,1.0520094562647755
2270,0.8463356973995272
2271,0.42789598108747046
2272,0.05673758865248227
2273,0.0
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.037825059101654845
2285,0.34515366430260047
2286,0.7919621749408984
2287,1.293144208037825
2288,2.0425531914893615
2289,2.7423167848699763
2290,3.08274231678487
2291,3.0685579196217496
2292,3.0567375886524824
2293,2.397163120567376
2294,1.574468085106383
2295,0.7730496453900709
2296,0.09929078014184398
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.07328605200945626
2309,0.6453900709219859
2310,1.6713947990543736
2311,2.4326241134751774
2312,2.8652482269503547
2313,2.955082742316785
2314,2.9196217494089836
2315,2.6973995271867612
2316,2.2955082742316786
2317,1.8983451536643026
2318,1.3900709219858156
2319,0.6099290780141844
2320,0.09456264775413711
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.06855791962174941
2333,0.5153664302600472
2334,1.2955082742316786
2335,1.9905437352245863
2336,2.234042553191489
2337,2.321513002364066
2338,2.2742316784869976
2339,2.264775413711584
2340,2.037825059101655
2341,1.6312056737588652
2342,1.1371158392434988
2343,0.5957446808510638
2344,0.09219858156028368
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.08747044917257683
2357,0.6052009456264775
2358,1.3853427895981087
2359,2.2009456264775413
2360,2.8912529550827424
2361,3.269503546099291
2362,3.1678486997635935
2363,2.8156028368794326
2364,2.4160756501182035
2365,2.2955082742316786
2366,1.6619385342789599
2367,0.7210401891252955
2368,0.13002364066193853
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.13947990543735225
2381,1.0260047281323876
2382,2.321513002364066
2383,3.465721040189125
2384,4.286052009456265
2385,4.75886524822695
2386,4.874704491725768
2387,4.747044917257683
2388,4.290780141843972
2389,3.508274231678487
2390,2.4231678486997636
2391,1.1111111111111112
2392,0.1536643026004728
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.16784869976359337
2405,1.1583924349881796
2406,2.482269503546099
2407,3.5271867612293146
2408,4.245862884160757
2409,4.650118203309693
2410,4.782505910165485
2411,4.638297872340425
2412,4.200945626477542
2413,3.465721040189125
2414,2.4066193853427897
2415,1.1063829787234043
2416,0.15602836879432624
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.18912529550827423
2429,1.1252955082742317
2430,2.342789598108747
2431,3.342789598108747
2432,3.9905437352245863
2433,4.416075650118203
2434,4.536643026004728
2435,4.366430260047282
2436,3.8747044917257685
2437,3.1182033096926713
2438,2.07565011820331
2439,0.9432624113475178
2440,0.15602836879432624
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.16548463356973994
2453,1.044917257683215
2454,2.264775413711584
2455,3.2907801418439715
2456,4.004728132387707
2457,4.349881796690307
2458,4.347517730496454
2459,4.115839243498818
2460,3.6950354609929077
2461,2.9574468085106385
2462,1.933806146572104
2463,0.8723404255319149
2464,0.14657210401891252
2465,0.0
2466,0.0
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.17966903073286053
2477,1.0260047281323876
2478,2.1536643026004727
2479,3.1182033096926713
2480,3.8439716312056738
2481,4.011820330969267
2482,3.8912529550827424
2483,3.600472813238771
2484,2.99290780141844
2485,2.321513002364066
2486,1.5460992907801419
2487,0.6784869976359338
2488,0.12293144208037825
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.14657210401891252
2501,0.7966903073286052
2502,1.8628841607565012
2503,2.945626477541371
2504,3.7423167848699763
2505,4.148936170212766
2506,4.231678486997636
2507,4.073286052009457
2508,3.631205673758865
2509,2.92434988179669
2510,2.0189125295508275
2511,0.9550827423167849
2512,0.1607565011820331
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.20567375886524822
2525,1.1891252955082743
2526,2.42080378250591
2527,3.404255319148936
2528,4.06855791962175
2529,4.439716312056738
2530,4.543735224586288
2531,4.3947990543735225
2532,4.0
2533,3.2955082742316786
2534,2.2907801418439715
2535,1.0591016548463357
2536,0.16784869976359337
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.20094562647754138
2549,1.153664302600473
2550,2.368794326241135
2551,3.3498817966903074
2552,4.047281323877068
2553,4.4775413711583925
2554,4.6052009456264775
2555,4.479905437352246
2556,4.0638297872340425
2557,3.3286052009456264
2558,2.2836879432624113
2559,1.044917257683215
2560,0.18439716312056736
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.1702127659574468
2573,0.8297872340425532
2574,1.8770685579196218
2575,2.8770685579196216
2576,3.5366430260047284
2577,3.966903073286052
2578,4.122931442080378
2579,4.033096926713948
2580,3.7706855791962175
2581,3.160756501182033
2582,2.2009456264775413
2583,1.044917257683215
2584,0.19148936170212766
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.002364066193853428
2596,0.20803782505910165
2597,1.044917257683215
2598,2.023640661938534
2599,2.7872340425531914
2600,3.2529550827423166
2601,3.4113475177304964
2602,3.144208037825059
2603,2.479905437352246
2604,1.7257683215130024
2605,1.0401891252955082
2606,0.5626477541371159
2607,0.37115839243498816
2608,0.1111111111111111
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.11347517730496454
2621,0.5366430260047281
2622,1.1749408983451537
2623,1.7635933806146573
2624,2.276595744680851
2625,2.673758865248227
2626,2.895981087470449
2627,3.0141843971631204
2628,2.801418439716312
2629,2.465721040189125
2630,1.75177304964539
2631,0.8770685579196218
2632,0.1702127659574468
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.002364066193853428
2644,0.2198581560283688
2645,1.0425531914893618
2646,2.1229314420803784
2647,3.132387706855792
2648,3.699763593380615
2649,3.817966903073286
2650,3.617021276595745
2651,3.425531914893617
2652,3.193853427895981
2653,2.8534278959810875
2654,2.078014184397163
2655,1.0047281323877069
2656,0.1938534278959811
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.002364066193853428
2668,0.25295508274231676
2669,1.1749408983451537
2670,2.3451536643026003
2671,3.2505910165484635
2672,3.7423167848699763
2673,4.044917257683215
2674,4.030732860520095
2675,3.83451536643026
2676,3.3947990543735225
2677,2.706855791962175
2678,1.867612293144208
2679,0.933806146572104
2680,0.1867612293144208
2681,0.002364066193853428
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.002364066193853428
2692,0.24822695035460993
2693,1.1016548463356974
2694,2.2364066193853427
2695,3.0921985815602837
2696,3.7872340425531914
2697,4.309692671394799
2698,4.387706855791962
2699,4.1063829787234045
2700,3.5815602836879434
2701,2.7990543735224587
2702,1.7825059101654845
2703,0.8226950354609929
2704,0.19621749408983452
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0070921985815602835
2716,0.2695035460992908
2717,0.9952718676122931
2718,1.8936170212765957
2719,2.690307328605201
2720,3.099290780141844
2721,3.2174940898345152
2722,3.3569739952718676
2723,3.16548463356974
2724,2.8463356973995273
2725,2.25531914893617
2726,1.57919621749409
2727,0.7919621749408984
2728,0.16784869976359337
2729,0.0
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.002364066193853428
2740,0.1702127659574468
2741,0.6501182033096927
2742,1.458628841607565
2743,2.1513002364066196
2744,2.8652482269503547
2745,3.3451536643026003
2746,3.475177304964539
2747,3.479905437352246
2748,3.2411347517730498
2749,2.685579196217494
2750,1.7754137115839244
2751,0.8888888888888888
2752,0.21513002364066194
2753,0.002364066193853428
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.004728132387706856
2764,0.2695035460992908
2765,1.1040189125295508
2766,2.1678486997635935
2767,3.066193853427896
2768,3.7612293144208038
2769,4.1063829787234045
2770,4.153664302600473
2771,3.756501182033097
2772,3.219858156028369
2773,2.7706855791962175
2774,2.0685579196217496
2775,1.0141843971631206
2776,0.21040189125295508
2777,0.002364066193853428
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0070921985815602835
2788,0.2860520094562648
2789,1.1914893617021276
2790,2.2884160756501184
2791,3.2009456264775413
2792,3.84160756501182
2793,4.078014184397163
2794,4.047281323877068
2795,3.6666666666666665
2796,3.1347517730496453
2797,2.425531914893617
2798,1.624113475177305
2799,0.8841607565011821
2800,0.21040189125295508
2801,0.002364066193853428
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0070921985815602835
2812,0.30023640661938533
2813,0.9479905437352246
2814,1.7423167848699763
2815,2.4680851063829787
2816,3.111111111111111
2817,3.6713947990543736
2818,3.895981087470449
2819,3.9196217494089836
2820,3.591016548463357
2821,2.976359338061466
2822,2.066193853427896
2823,1.033096926713948
2824,0.2198581560283688
2825,0.002364066193853428
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.009456264775413711
2836,0.2860520094562648
2837,1.1016548463356974
2838,2.1725768321513
2839,3.1182033096926713
2840,3.58628841607565
2841,3.7470449172576834
